BLA,BLP,LU,MABH,BN,FAR,BD,HBN,AHBH,ABH,DHBH,ABF,CL,RBS,HBFR,BL,SBLU,SLR
74784.57181,1118.13106,R,21.0,4,0.146205824749243,0.029241164949848,0,0.0,21.0,0.0,546.697,0.0,0.0,0.0,0.579813908489711,"R, M","secondary, tertiary"
111069.9014,1366.55526,R,30.0,44,1.326868990990209,0.293112540748145,0,0.0,17.772204545454546,0.0,739.908659090909,0.229561550706382,0.409090909089979,0.0,0.680154622103558,R,"trunk, secondary, tertiary"
112680.3531,1364.13334,R,27.0,8,0.60209293930585,0.118682846051536,0,0.0,19.125,0.0,1671.653125,0.016035145211864,0.124999999998437,0.0,0.43701402003575,R,"secondary, tertiary"
123967.6327,1680.82583,R,30.0,20,0.586771421021094,0.111512825557086,0,0.0,18.95,0.0,691.1990499999999,0.026603241909857,0.199999999999,0.0,0.415070316822852,"B, R","secondary, tertiary"
229641.5943,1927.37874,B,18.0,6,0.261326569269511,0.052265313853902,0,0.0,18.0,0.0,2000.381666666667,0.00486911031552,0.333333333327778,0.0,0.390228822153006,"B, M","primary, secondary, tertiary"
78718.14049,1123.90049,B,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.183101662925923,"B, R, M","secondary, tertiary"
112901.0796,1371.02603,B,27.0,4,1.649177843645704,0.363722961246156,0,0.0,19.63625,0.0,10266.17875,0.047334967985983,0.4999999999875,0.0,0.217982474888024,"B, R, M","primary, secondary, tertiary"
68401.29578,1048.97817,B,18.0,3,1.542463103905837,0.308492620781167,0,0.0,18.0,0.0,7033.764999999999,0.054119475493406,0.333333333322222,0.0,0.179168371366524,"B, R, M","secondary, tertiary"
96212.58575,1251.33479,B,18.0,9,1.189299758529772,0.237859951705954,0,0.0,18.0,0.0,2542.791222222222,0.045137604531084,0.33333333332963,0.0,0.555637795470426,"B, R","trunk, primary, secondary, tertiary"
141956.9846,1544.29612,B,60.0,12,2.242732922913889,0.253094732191149,4,60.0,40.91075,0.0,2994.0470833333334,0.08689162828131,0.416666666663194,0.25,0.738680285434437,"B, R","secondary, tertiary"
128413.5474,1444.25141,B,60.0,6,0.779945831478525,0.069659348107067,4,57.0,45.0,5.196152422706632,1490.8673333333334,0.015824256321162,0.499999999991667,0.25,0.446807119041358,"A, B","secondary, tertiary"
128784.7049,1462.97101,B,48.0,12,1.48600661195443,0.166342990936962,2,48.0,27.900000000000002,0.0,1785.2027499999997,0.058576778534914,0.249999999997917,0.5,0.567883809556635,"A, B, R","secondary, tertiary"
133273.5053,1471.10178,A,18.0,2,1.47670918954962,0.295341837909924,0,0.0,18.0,0.0,19680.621,0.016926247671507,0.499999999975,0.0,0.3258527776136,"A, B, R","secondary, tertiary"
